Year,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab World,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (excluding high income),East Asia & Pacific (IDA & IBRD countries),Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (excluding high income),Europe & Central Asia (IDA & IBRD countries),European Union,Faroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People’s Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,Lower middle income,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Middle East & North Africa,Middle East & North Africa (excluding high income),Middle East & North Africa (IDA & IBRD countries),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Northern Mariana Islands,Norway,Not classified,OECD members,Oman,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (IDA & IBRD countries),Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,World,"Yemen, Rep.",Zambia,Zimbabwe
1975,,,8.230316653,,,,,9.669695482,,,,15.16245487,8.445252783,,10.359635,16.15978212,,20.29446876,,12.76819859,,,,,7.976746025,,11.97475502,,,,,18.75694661,15.7098746,,,13.55332941,10.6721886,17.17760363,,,,,,374.7352742,,25.18796992,,28.6579702,,17.36920202,11.44422397,,,,4.63948584,,9.605612075,,19.90278844,14.50172574,12.87918183,,,,15.36298569,9.669695482,19.08849965,,,,12.04574193,6.550104384,12.22706292,,,,10.46757583,,13.06488098,17.81139723,,11.68592725,,28.45294264,25.925,,5.910328845,29.8245614,,13.62876803,,,,13.15924438,,,,16.77357032,,,8.376162506,,3.842159918,12.87918183,,,17.7427877,,,5.748430298,19.16569713,12.87918183,9.517177344,20.87585034,,39.30673238,16.95050257,17.37614679,11.73126615,11.97982346,,19.12018401,,,25.2492579,,8.392370572,,,,16.77357032,15.36298569,16.77357032,,,,14.21193968,,9.119200301,,,,,,10.71767113,,8.191212832,,4.487722269,,,8.791666666,,,14.73832327,14.94453464,,9.669695482,9.593436413,9.593436413,,,,,,7.918289267,,31.65566293,,,7.585985214,10.21748053,,14.68498347,,9.115802051,33.96418832,9.90766773,,,11.68922348,,13.19848331,,,,20.90450946,,5.881041307,10.49099258,6.693060084,23.6187353,6.761402705,2.25631769,15.27168575,11.68757537,,,,,,30.22604657,8.787742226,,,34.57610634,31.65342332,,18.61137201,,2.536531569,,,,,10.06944444,,13.42594374,7.105988883,7.105988883,,16.95328243,6.625992553,,17.7427877,,6.797706797,18.31178575,,18.31178575,23.96304764,8.447328423,9.779873988,6.696595407,11.46496815,,26.05775688,5.330097087,,18.0121995,,16.97906047,,21.22735524,,,,,,,24.20728767,9.143146865,,81.40538401,,,,,,,,,,
1976,,,9.430735402,,,,,10.31741589,,,,13.32288401,7.318688995,,4.255836576,22.49576658,,4.986768111,,9.068609811,,,,,4.494011647,,11.73242361,,,,,-8.400718778,6.856551574,,,9.930650564,7.54173863,9.931595653,,,,,,211.9243022,,18.91891892,,80.38595908,,3.485833333,12.07664022,,,,3.854389722,,9.010290836,,10.90249627,7.765550239,10.19347696,,,,10.67139375,10.31741589,7.034689632,,,,6.530912659,28.53783982,9.711421109,,,,9.347052796,,11.43243643,14.34269309,,9.625495782,,20.17156446,17.02733108,,4.246634608,56.08108108,,13.02429447,,,,10.725,,,,7.038152278,,,4.883418958,,5.228398333,10.31741589,,,10.90249627,,,-7.633947634,19.8286537,11.25614251,12.82323018,17.98569586,,31.31086762,16.61416647,9.793653275,9.374036386,11.5,,11.44903049,,,15.32732854,,5.235042735,,,,9.793653275,9.793653275,10.06953803,,,,11.412552,,5.47921528,,,,,,9.797346437,,4.986815119,,2.633711507,,,0.55151283,,,12.95572917,15.82472249,,11.25614251,10.7867792,10.7867792,,,,,,8.502152443,,22.3844017,,,-3.113235733,8.830643559,,16.90685701,,23.52968016,24.3,6.643275633,,,9.161472765,,11.63675956,,,,7.158323731,,3.949999999,7.656649616,4.474614747,33.48327566,9.199227136,4.413062666,21.1419048,9.267754576,,,,,,7.165861514,4.903686827,,,31.55866056,1.083092187,,14.86873363,,-1.841892982,,,,,4.255319149,,11.0204016,-0.891858526,-0.891858526,,17.62487561,1.329518681,,9.669119847,,11.28898262,11.54488065,,11.54488065,1.674884264,10.06953803,10.24922465,1.715477366,11.42857143,,6.859350027,4.149305555,,11.64073081,7.109575835,10.69246436,,17.45568939,,,,,,,16.55952256,5.744812635,,50.62304956,,,,,,,,,,
1977,,,11.98928332,,,,,11.98928332,,,,12.30982019,5.494609539,,3.189876371,17.73112089,,8.352369699,,7.096000591,,,,,8.107255521,,13.16872428,,,,,29.9861043,6.834514041,,,14.69830916,7.976445396,9.731132769,,,,,,91.95413256,,34.09090909,,68.9477082,,4.160475483,27.42186151,,,,7.326460481,,10.92223781,,9.503655252,12.85352751,12.1569315,,,,13.01405518,12.73216279,11.82027754,,,,20.80512183,16.65713959,9.767464736,,,,9.767464736,,7.00630445,11.79334692,,9.494554672,,13.85256909,12.38973083,,3.734168424,116.4502165,,12.36977333,,18.45688351,,12.32457969,,,,6.491900581,,,8.434707719,,3.908895696,11.82027754,30.31674127,,10.15994045,,,8.307470092,11.05208979,27.28778468,9.16776254,13.47222526,,34.61671467,17.13004879,11.19100164,8.161826896,14.56651719,,14.82096448,,,10.09666316,,9.889519259,,,,10.68895742,10.68895742,11.46793259,,,,16.68831169,,6.280213028,,,,,,6.705494115,,3.108952891,,4.788224014,,,10.0403748,,,9.172498971,29.06412471,,11.98928332,12.29314216,12.29314216,,,,,,12.59700099,,-1.156687243,,,9.898852843,6.39930319,,14.38354942,,23.25108961,15.08783406,7.239064695,,,9.103839712,,11.44180511,,,,10.13296769,,4.585537919,4.528582035,9.359852917,38.05409142,9.898751597,4.902789518,31.0167491,9.299197192,,,,,,13.65514651,14.61079027,,,11.39901117,11.34058564,,14.95916852,,3.163950144,,,,11.19100164,8.616780045,,11.15196487,9.103161467,9.103161467,,24.5380634,1.224879588,,8.8657319,,10.1869132,14.8900665,,14.8900665,17.07633079,9.731132769,11.44180511,1.295997511,11.96581197,,11.6041381,7.601266878,,22.45701341,17.53793845,11.74486354,,25.98533787,,,,,,,15.84026675,6.501683995,11.75779066,58.19617502,,5.73650948,,,,,,,,
1978,,,17.52392345,,,,,9.71603275,,,,8.004926108,3.574325327,,6.109070359,15.78553759,,9.482382591,,4.470593316,,,,,10.35567228,,9.04398827,,,,,8.269140072,23.89562065,,,12.46305234,8.973723352,9.482382591,,,,,,40.08722463,,17.51412429,,48.76903761,,6.038991916,13.24298685,,,,7.436283299,,10.21365457,,7.712579058,3.477850342,9.314183696,,,,11.65007264,11.07810038,13.27512329,,,,8.517614763,14.30811446,7.573712239,,,,7.755245963,,6.108071005,7.799350746,,9.250558467,,10.7641691,8.855345912,,2.718690536,73.09166667,,12.57243712,,18.13537676,,8.28797625,,,,-2.673594984,,,5.748324646,,4.687142749,10.35567228,43.74999829,,9.653523197,,,2.523048757,8.112582595,11.7219692,4.611942867,7.71114118,,50.55095249,12.09401384,34.89980152,4.209566011,6.9215213,,16.93178246,,,14.46028762,,8.689745123,,,,10.30612922,10.50795993,10.50795993,,,,13.48357901,,29.37979416,,,,,,3.094660774,,6.528446923,,4.860064586,,,4.70751125,,,8.545139151,17.45729257,,9.71603275,10.39706657,10.39706657,,,,,,9.71603275,,-6.044706126,,,7.346091251,4.112013169,,11.95661797,,10.09320028,21.70924574,8.302343595,,,8.161671543,,8.973723352,,,,6.138692667,,4.200521233,5.799999999,10.66024759,57.84878263,7.334525939,8.101265823,21.03877236,8.083298826,,,,,,13.2705338,2.058658857,,,-1.58360185,3.419651056,,11.78325123,,4.872543813,,,,8.855345912,6.263048017,,11.13560797,6.742391959,6.742391959,,19.77368321,12.14159728,,10.87751829,,8.429528103,11.4594296,,11.4594296,19.2304044,8.823529412,9.995265417,1.02879153,4.809160305,,6.575,7.924089853,,0.442773094,9.584379121,10.25658617,,61.89704444,,,,,,,8.263141039,7.630963839,9.314183696,44.54834367,,6.413793103,,,,,,,,
1979,,,11.34860051,,,,,,,,,9.122006842,3.707403333,,9.091393268,2.205991951,,13.16983554,,4.469083949,,,,,19.71971678,,11.73623064,,,,,14.99346595,36.540757,,,6.580610819,9.144676979,14.78223927,,,,,,33.38921901,,24.19871795,,101.0512604,,9.162929746,16.34235657,,,,9.463708295,,9.611050379,,,9.173805134,11.54241557,,,,10.26625623,9.904360512,14.05602474,,,,16.45351697,16.03223594,8.465334904,,,,8.22168693,,7.80675825,7.466961513,,10.64673417,,7.952698538,6.128957707,,4.043622006,54.44128833,,19.09417785,,20.88288288,,11.34338588,,,,13.0939243,,,12.13535589,,8.976412347,12.88691006,44.4444558,,8.267046976,,,6.275683368,16.23276576,10.48723673,,13.29545399,,78.31001141,14.79857357,29.07925961,3.701850925,14.24649176,,7.979352618,,,18.3235003,,7.049999999,,,,14.72217037,14.84230817,14.84230817,,,,16.0035524,,-6.03902875,,,,,,4.54652779,,14.05559226,,3.654467998,,,7.147107438,,,14.46637021,18.1912463,,7.739236428,9.904360512,9.904360512,,,,,,8.331365418,,5.672295029,,,3.565453785,4.199292962,,13.69959502,,7.267877072,11.70973062,10.19957405,,,4.509727612,,10.64673417,,,,8.267046976,,7.988818596,5.765595463,28.1610386,66.69442297,17.53333333,7.025761124,21.89922481,9.049209594,,,,,,15.67332944,11.119551,,,1.081566903,9.653359853,,12.48016922,,4.076465375,,,,,8.055009823,,13.2936509,7.271365172,7.271365172,,15.66022668,10.73192143,,9.390042713,,15.60847832,13.67462158,,13.67462158,31.13845501,14.84230817,7.20978617,3.647641913,4.552075747,,12.94862773,9.897365966,,7.539251208,5.460015528,14.72217037,,63.54310825,,,,,,,13.42127998,11.25447113,,66.84428619,,4.169367034,,,,,,,,
1980,,,9.517824498,,,,,9.626056646,,,,10.13584117,6.328320876,,12.09783723,3.869525059,,14.43051972,,6.648688297,,,,,47.2416501,,13.63242515,,,,,12.2026365,2.4985195,,,9.551754276,10.12922051,17.47030428,,,,,,35.13834053,,26.58064516,,46.62590683,,18.14322881,14.7009813,,,,13.51756058,,12.30532408,12.05802357,,16.75313569,14.68450278,,,,13.04898406,20.81922493,17.36696826,,,,18.6839754,4.482537806,13.54006971,,,,12.91144233,,14.49287441,11.59461925,,13.56257885,,12.34035926,6.824615652,,5.441056191,50.07013934,,24.67589123,,21.82143389,,10.82384323,,,,17.77830525,,13.54920197,18.06154304,,9.285857439,17.7366548,58.52842609,,13.85818146,,,11.34607348,18.03543016,20.64391444,,18.1544433,,131.0250003,21.06416828,27.30815899,7.778581766,11.11111111,,13.85818146,,,28.69758728,,6.928226686,,,,17.91992414,18.14322881,18.10238592,,,,16.27484162,,9.734288795,,,,,13.85818146,6.299900062,,18.21786589,,6.674919535,,,15.7472541,,,41.99951439,26.35165136,,10.42269995,11.58456734,11.58456734,,,,,,9.408379474,,0.608153084,,,14.68450278,6.513456863,,17.15054542,,10.30527571,9.97226199,11.83921124,,,10.87866109,,13.56257885,,13.57154051,,11.93823091,,13.80790191,12.06434316,22.44733014,59.14507124,18.20051049,9.682713348,15.86748038,11.94997166,,,6.799999999,,,7.249392993,33.0472429,,,4.169266554,8.729027661,,13.57154051,,8.526943194,,,,14.49287441,13.09090909,,13.6602472,13.31136684,13.31136684,,15.5618949,26.1454101,17.7366548,19.47772911,,17.207475,13.60198283,,13.60198283,25.35236901,14.10970645,13.70632236,4.022498695,19.2964124,,30.1973001,19.70350052,,12.30685721,22.39338892,17.47030428,,94.26085988,,,,,,,17.96592427,13.54920197,,63.47583043,,11.24014932,,,,,,,,
1981,,,14.65484264,,,,,10.75850342,,,,9.487666034,6.803038618,,11.1144985,11.34459681,,14.56756321,,7.627486568,,,,9.933142311,32.13360111,,16.42802677,101.725073,,9.137055838,,7.555705604,12.16739435,,,10.7275,12.47161241,13.0032028,,,,,,19.68683271,,27.52293578,,35.40826487,,37.04218822,8.799210833,,,,10.74469361,,11.76738743,5.717367854,13.26668749,7.514638907,12.69397942,,,,16.38747454,10.31728422,14.79715163,,,,20.05579665,6.135967187,11.50975584,,,,11.76738743,,11.18066676,11.30575665,,13.31440557,,8.706502149,5.944227006,,6.34424092,116.503604,,24.50606684,,18.78747094,,11.43306795,,,,10.85833333,,11.50975584,9.405691261,,4.661413944,14.39673884,51.7932416,13.08259852,12.30778512,,12.16739435,13.1125469,12.26590851,24.20358976,,20.37352289,,116.7999887,17.96929875,12.73971811,4.912162918,7.7,,11.60305344,,,21.35165317,,7.374781596,,,,14.44972491,14.79715163,14.56451912,,,,12.41326137,,11.19972261,,,12.97469747,,12.45289488,8.072943759,,30.53817743,11.81469755,9.7,,,11.50975584,,,14.46159107,27.9337626,,11.27215971,11.8461255,11.8461255,13.028648,,,,,12.49252839,,0.318444733,,,11.14485673,6.738929551,,15.37015958,,22.91340756,20.81282291,11.40316388,,,13.64296081,,13.47868319,,10.74469361,,11.87991359,,7.302328365,8.054226476,12.97469747,75.43326876,13.08259852,19.12718204,19.04041075,11.76738743,,,8.520599251,,,6.450664472,20.50662445,,,2.798982188,5.91319372,,10.5767904,,8.182021968,,,42.62295273,12.57445901,16.39871383,,15.25423772,11.87991359,11.87991359,,14.54935868,17.9689955,10.4763632,15.12484438,,12.73565665,12.41326137,12.41326137,12.41326137,24.57572433,8.793969849,12.10393853,6.490307742,18.39416058,,25.65002393,12.66299307,,19.71650236,14.89924812,14.3318866,,37.61478258,,,,,,,11.87662651,10.33471534,14.08296781,34.04533586,,26.84563758,,,,,12.4820704,,,
1982,,,6.54250963,,,,,8.331255756,,,,11.35181976,5.436023634,,6.012621017,8.885713085,,10.33246644,,8.726549066,,,,9.90443093,123.5357186,,11.13720643,100.5433592,,6.356589147,,12.05976521,5.868096357,,,13.25701986,10.7689719,6.886832295,,,,,,9.94102693,,24.70023981,,36.69969757,,90.11332882,7.583125896,,,,6.432797267,,10.12082568,-2.410714286,4.394594098,7.646243066,10.240268,,,,16.25796959,14.82300885,11.72888687,,,,10.80742134,5.890061077,9.584927647,,,,9.584927647,,7.031556894,9.584927647,,11.97847195,,16.68579688,10.85584546,,5.241047126,22.29556641,,20.99108482,,7.812741412,,0.307385561,,,,7.359242276,,9.121382039,8.982621706,10.97046414,6.835805083,10.81658525,50.24322639,10.82574917,7.129906758,,10.83787038,7.890742794,9.445423954,18.68972593,,17.1471142,,120.3643921,16.48041462,6.545407967,2.741040956,7.428040854,,20.66671467,,,7.190847626,,7.776798427,,,,8.397681559,7.812741412,8.397681559,,,,12.1399177,,10.25880886,,,10.82574917,,10.66761432,9.357050994,,31.78970465,9.821162444,5.81890003,,,5.818233972,,,11.41569313,58.91341985,,8.331255756,10.39330808,10.39330808,10.39330808,,,,,10.5278073,,5.304740405,,,11.69854659,5.91109324,,16.16369412,,11.64183574,7.697747247,8.45019945,,,11.34099617,,11.05498403,,9.90443093,,5.903528784,,4.250571763,5.535055351,5.120065437,64.44815854,10.22172714,103.5587189,21.67928373,9.470989321,,,5.7,,,12.56513653,18.29622459,,,1.021039604,17.37638522,,-0.912646675,,3.91628678,,,30.1125436,7.544575015,12.98342541,,14.63903727,9.90443093,9.90443093,,14.41499582,10.82574917,5.927222982,4.614067499,,7.228256622,12.05976521,12.1399177,12.05976521,25.71287975,7.276408618,8.58918509,5.655102643,14.30332922,,28.93233465,5.259079903,,11.12967333,10.83787038,11.63476294,,29.1375145,,,,,,,8.598863833,6.131427,9.852116405,18.9925013,,6.672545561,,,,,10.22172714,,,
1983,,,5.96716393,,,,,5.493665514,,,,10.03891051,3.339173357,,4,2.972399151,,5.230298783,,7.661609837,,,,18.02371542,275.5862836,,10.47714381,135.0276822,,1.166180758,,8.153762774,8.151231356,,,16.63122641,5.86358803,4.821053429,,,,,,27.25719467,,19.48717949,,76.52669767,,32.62600649,5.640428433,,,,5.049714241,,6.908228812,0.901842896,4.147952444,5.628623294,10.36040358,,,,48.43387471,16.07987388,13.31431773,,,,11.56752438,-0.675378065,8.669271598,,,,8.669271598,,6.704183998,8.366292606,,9.459548472,,10.67193676,10.63630368,,3.293414603,122.8745146,,20.17948325,,6.095347282,,4.538678151,,,,10.24366335,,6.480430195,8.252811658,9.885931559,7.279895733,11.83391091,83.95004619,10.63630368,6.533108749,,8.252811658,11.8680813,11.79974052,19.74018918,,10.44762952,,145.9515304,14.64657667,11.58211108,1.899719713,5.020167098,,11.39778274,,,3.420615454,,4.718168093,,,,10.91288722,11.58211108,12.44821441,,,,17.49235474,,10.60520362,,,10.63630368,,11.59225448,8.669271598,,19.32833859,13.50251052,3.704235463,,,-0.88099756,,,5.589498018,101.8749384,,5.493665514,6.167613865,6.167613865,11.48265356,,,,,6.207935389,,5.650083363,,,12.37723808,2.740842825,,7.341075861,,-2.489605687,23.21233155,4.538011631,,,8.465244322,,8.771146561,,6.052631579,,6.3620335,,2.102841244,7.902097901,13.43375556,111.1506352,10.02935656,25.53475936,24.00276238,7.310485797,,,2.743614001,,,6.593002143,16.46013561,,,0.191424196,11.61698457,,6.052631579,,1.196410768,,,40.21349184,5.821064799,6.234718826,,12.30320716,12.37723808,12.37723808,,12.17408352,13.96438801,2.29153537,1.473058535,,5.45838799,11.39778274,11.56752438,11.39778274,30.58777478,4.411808075,8.873021524,2.949832676,6.127292341,,27.05592753,3.726536621,,9.35546508,9.813553118,15.175,,31.39027102,,,,,,,4.609303273,3.212435233,10.63857019,49.19737965,,1.65334803,,,,,8.669271598,,,
1984,,,8.116397955,,,,,8.116397955,,,,3.96039604,5.663187493,,3.966346154,0.32239925,,4.685797312,,6.34177491,,,,7.032819826,1281.349942,,8.577469043,192.1217331,,3.073967339,,4.846957682,14.31686979,11.25,,11.37332209,4.304778304,3.827545341,,,,20.25089606,,19.86020566,,16.36266094,,52.22701136,,11.947808,4.284761104,,,,5.99195111,,6.29077936,1.884715026,2.21799425,20.15167811,8.577469043,,,,31.23023908,17.03636638,11.50716951,,,,12.93972664,8.417273783,7.067656383,,,,7.673802622,,5.291217611,7.067656383,,7.673802622,,5.857142857,22.09845941,,2.405795069,39.66531379,,18.45685214,,5.659612787,,3.406750118,,,,6.402032391,11.57867478,6.081602295,4.726368159,8.650519031,8.467854876,12.47762721,30.85239708,10.7194487,6.087166736,,8.364424118,8.318907119,10.45503482,12.54021945,,8.651113838,,373.2156751,10.79449601,27.81476932,2.261613692,3.847472738,,10.28409821,,,2.273942298,,1.17746005,,,,11.72748875,11.947808,12.6412942,,,,10.98386257,,12.47762721,,,10.7194487,,11.01552162,6.435857808,,9.856620954,20.0263032,3.897272601,,,-0.442500001,,,7.389162562,65.44880713,,8.116397955,9.229518195,9.229518195,11.01552162,,,,,12.44756933,,4.846311548,,,2.845784957,3.30163842,,6.171253479,,8.364424118,17.82053329,4.30265689,,,6.218274112,,7.370729503,,6.512385468,,6.087166736,,1.582643329,7.420609204,20.31146255,110.2085196,50.33897564,15.40099943,28.38463889,6.194763795,,,1.104972376,,,5.369570388,11.86006826,,,-1.559037065,11.78402748,,4.094292804,,2.600985222,,,53.67196691,5.516400108,11.04718067,,11.52648044,7.032819826,7.032819826,,11.28026367,16.63825375,2.714904705,1.205484104,,2.701955636,11.25,11.37332209,11.25,34.14634146,3.688744528,8.04424239,2.931435997,9.229518195,,36.14594151,0.86489843,,-3.52662871,0.106451613,13.33478041,8.9,48.39232313,,,,,,,4.960710978,4.300535475,10.99075763,55.30442354,,5.516400108,,,,,8.217652537,,,
1985,,,10.48228704,,,,,7.2543618,,,4.032258056,6.734693878,3.189511634,,4.605009634,-2.635969303,,3.915105251,,4.868733995,,,,1.877346683,11749.63963,,8.0945758,225.9896652,,2.353215284,,6.906057821,3.804286836,5.393258427,,8.508374344,3.962030541,3.827542616,,,,5.153999006,,30.70349891,,23.97418165,,23.82078452,,15.05917603,1.863803272,,,,5.034453664,,4.678751452,2.128902988,3.739979981,45.33617555,9.568221071,,,,27.98321603,12.10675606,22.32837506,,,,20.46263345,19.06468514,5.195621954,,,,5.395497315,,4.420972396,5.195621954,,5.831099739,,7.354925776,18.31988487,,2.066230732,10.30544067,,19.31465181,,2.501384924,,18.6867913,,,,10.64883901,10.41220833,4.678751452,3.362675236,3.503184713,6.942345019,11.52126074,31.99462902,8.799437766,4.420972396,,6.906057821,5.556424232,4.724536157,4.389340957,,5.395497315,,308.7931304,9.205991443,25.67310124,2.032277346,2.985074627,,13.00656642,,,2.459117006,,1.490321814,,,,15.05917603,22.32837506,20.50758318,,,,13.32082552,,9.138440555,,,9.114470872,,7.890640084,4.093587785,,10.55648396,10.51897599,0.346458791,,,-0.23520746,,,6.698703947,57.7484484,,4.389340957,7.728638901,7.728638901,8.799437766,,,,,7.728638901,,6.807566558,,,8.052641266,2.258584013,,15.41765557,,-0.923399124,7.435344828,3.753837346,,,5.71485464,,6.403044109,,5.213856045,,5.614839218,,1.026619893,3.71040724,25.21071644,163.3995052,23.10310718,11.52126074,19.46141001,4.773742723,,,1.912568307,,,1.759330057,9.090501189,,,-3.058768729,13.00005762,,0.834326579,,0.480122911,,,79.40638115,4.605009634,9.568221071,,16.29422614,5.556424232,5.556424232,,8.814454809,1.481180122,2.6195463,1.423198982,,2.139685103,8.508374344,10.30544067,8.508374344,45.40750323,10.86595298,7.372574581,3.435389869,17.25293132,,33.28210383,2.431731234,,-1.814414382,16.765,7.622574055,7.2543618,44.96173015,,,,,,,6.07139434,3.545644152,10.00219677,72.22256443,,1.066152858,,,,,6.807566558,,,
1986,,,12.37160917,,,,,7.433333333,,,1.073966408,9.050350542,1.705446658,,5.433781544,-2.296093214,,1.330068452,,1.294368191,,,,9.950859951,276.3359676,,10.00171556,147.1428262,,1.781242886,2.7,-2.611742925,1.675675676,10.87420043,,7.770024987,4.194786291,2.482245966,,,,-13.05657258,,19.47683792,,18.85459279,,44.4,4.158110883,11.83042108,9.682954731,50,,,1.21836926,,3.678184119,18.14763345,2.774233677,7.638972666,11.6229048,,,,23.03022611,23.86428982,31.93501615,-17.64042409,,,13.73707533,-9.808765071,2.538525918,,,,3.678184119,,1.798842484,2.933579204,,2.538525918,,6.285355123,56.56017201,,-0.129412805,24.56541608,,23.01544655,,0.557079904,,36.9311213,,,,3.279926634,7.433333333,2.841781237,4.352723832,3.384615385,5.291661701,12.37160917,22.12840119,8.733559187,3.140323962,9.816907341,5.959168362,8.729720727,5.822666962,18.42900302,,3.827039315,,48.04469274,5.823546919,15.10537542,0.595586799,,,2.534275989,,,2.74998327,,0.95360674,,,,11.83042108,18.68796069,16.89666805,,9.638160925,,18.00496689,,3.290981046,,,9.029510544,,9.3254619,0.294563409,,14.4973321,14.04686796,0.737002855,,,2.027888714,,7.433333333,1.632653061,86.23331699,,7.448971374,15.25962131,15.25962131,9.504208316,,,,,8.733559187,,9.3254619,,,18.99894955,0.083347949,,13.21339806,,-3.207571342,5.717151454,3.046417007,,,7.176492748,,4.763785906,,6.285355123,,3.506414248,,-0.066384108,5.453752182,31.74259727,77.92102555,1.148137777,16.54996817,12.33133349,3.159097295,6.809055939,,0.757575758,,,-1.117066573,5.733558179,,,-3.203331465,6.184778545,,0.236406619,,-1.385703364,,,95.88650521,5.099961438,13.57187894,,18.65492687,8.729720727,8.729720727,,8.794939747,7.976361936,-0.006685534,2.190258254,,1.027667984,7.433333333,7.770024987,7.433333333,24.45349013,18.68796069,4.235910111,0.75030887,36.06349206,,32.43220158,1.841675968,,4.124615264,21.67387488,7.693676593,6.164383562,34.61007597,,,,,,,3.427609404,1.898047722,10.00171556,76.38063641,,4.766141332,,,,,5.82310694,,55.82822086,
